question_id,source_row_index,dataset_original_split,project_split,source_model,response_index,expanded_sample_id,faithfulness_label,response_present,missing_reason,split_seed,n_hallucinations
306,1410,train,validation,Llama-2-7b-chat-hf,0,case_6fee921ed179903a,1,True,,42,0
306,1410,train,validation,Llama-3.1-8B-Instruct,1,case_0e3fb06a1746d911,1,True,,42,0
306,1410,train,validation,Mistral-7B-Instruct-v0.1,2,case_f3617430e56167ad,0,True,,42,1
306,1410,train,validation,Mistral-7B-Instruct-v0.3,3,case_b6c96e98f6c9d0c9,0,True,,42,1
1542,1413,train,validation,Llama-2-7b-chat-hf,0,case_5663f325af1ffcff,1,True,,42,0
1542,1413,train,validation,Llama-3.1-8B-Instruct,1,case_da05dcf48a2c6db8,1,True,,42,0
1542,1413,train,validation,Mistral-7B-Instruct-v0.1,2,case_7ed32e9daaf75af8,1,True,,42,0
1542,1413,train,validation,Mistral-7B-Instruct-v0.3,3,case_ba266cb04378c9d6,0,True,,42,1
1542,1414,train,validation,Llama-2-7b-chat-hf,0,case_167949505e693ba8,0,True,,42,1
1542,1414,train,validation,Llama-3.1-8B-Instruct,1,case_bc9d593d138de975,1,True,,42,0
1542,1414,train,validation,Mistral-7B-Instruct-v0.1,2,case_b32385d94faedbed,1,True,,42,0
1542,1414,train,validation,Mistral-7B-Instruct-v0.3,3,case_91f5c0d1c7d1aae0,0,True,,42,1
2208,1421,train,validation,Llama-2-7b-chat-hf,0,case_f073dc3a968ce12d,1,True,,42,0
2208,1421,train,validation,Llama-3.1-8B-Instruct,1,case_4a0871ad024eac3e,1,True,,42,0
2208,1421,train,validation,Mistral-7B-Instruct-v0.1,2,case_e621e5bf1f5d69d2,1,True,,42,0
2208,1421,train,validation,Mistral-7B-Instruct-v0.3,3,case_80ac21614f32a438,1,True,,42,0
2208,1422,train,validation,Llama-2-7b-chat-hf,0,case_1122d48688b9bc0e,0,True,,42,1
2208,1422,train,validation,Llama-3.1-8B-Instruct,1,case_288d6ee0cafca5f9,1,True,,42,0
2208,1422,train,validation,Mistral-7B-Instruct-v0.1,2,case_71ef59e2e90cf541,1,True,,42,0
2208,1422,train,validation,Mistral-7B-Instruct-v0.3,3,case_e9fe1a461b2f13a0,1,True,,42,0
781,1429,train,validation,Llama-2-7b-chat-hf,0,case_e43fea9121d9a7e7,1,True,,42,0
781,1429,train,validation,Llama-3.1-8B-Instruct,1,case_99116a5074d4eba6,1,True,,42,0
781,1429,train,validation,Mistral-7B-Instruct-v0.1,2,case_d9b13913a08aeea3,1,True,,42,0
781,1429,train,validation,Mistral-7B-Instruct-v0.3,3,case_e1a239aa110cbb2b,1,True,,42,0
781,1430,train,validation,Llama-2-7b-chat-hf,0,case_3a6b5059dca1de5f,0,True,,42,1
781,1430,train,validation,Llama-3.1-8B-Instruct,1,case_c064a824de23411c,1,True,,42,0
781,1430,train,validation,Mistral-7B-Instruct-v0.1,2,case_e8a15905711092df,0,True,,42,1
781,1430,train,validation,Mistral-7B-Instruct-v0.3,3,case_9d38737632771bdf,0,True,,42,1
573,1431,train,validation,Llama-2-7b-chat-hf,0,case_9b315f82417f46db,0,True,,42,2
573,1431,train,validation,Llama-3.1-8B-Instruct,1,case_25fbacccb519ffec,1,True,,42,0
573,1431,train,validation,Mistral-7B-Instruct-v0.1,2,case_cc1c59a0c4b7d5eb,0,True,,42,1
573,1431,train,validation,Mistral-7B-Instruct-v0.3,3,case_e907d541e6ed1717,0,True,,42,2
573,1432,train,validation,Llama-2-7b-chat-hf,0,case_b1bd1578d7a5deb9,0,True,,42,1
573,1432,train,validation,Llama-3.1-8B-Instruct,1,case_551629ca8f05226c,1,True,,42,0
573,1432,train,validation,Mistral-7B-Instruct-v0.1,2,case_d46b7c58a7ae2ae4,0,True,,42,1
573,1432,train,validation,Mistral-7B-Instruct-v0.3,3,case_896586e8a8787e0e,0,True,,42,1
1254,1433,train,validation,Llama-2-7b-chat-hf,0,case_65c6c70e1fb9dd7d,0,True,,42,1
1254,1433,train,validation,Llama-3.1-8B-Instruct,1,case_529924d56b166588,1,True,,42,0
1254,1433,train,validation,Mistral-7B-Instruct-v0.1,2,case_544a5202edafc286,0,True,,42,1
1254,1433,train,validation,Mistral-7B-Instruct-v0.3,3,case_e3ffe6a76e3b2157,1,True,,42,0
1254,1434,train,validation,Llama-2-7b-chat-hf,0,case_91d58d91fbd6f623,0,True,,42,2
1254,1434,train,validation,Llama-3.1-8B-Instruct,1,case_496e7715c462c498,1,True,,42,0
1254,1434,train,validation,Mistral-7B-Instruct-v0.1,2,case_2f1cec20c13e3cf5,0,True,,42,1
1254,1434,train,validation,Mistral-7B-Instruct-v0.3,3,case_f3538947e5393d88,1,True,,42,0
1401,1443,train,validation,Llama-2-7b-chat-hf,0,case_a41eaf7702558840,0,True,,42,2
1401,1443,train,validation,Llama-3.1-8B-Instruct,1,case_cabcfaf2a655983c,0,True,,42,1
1401,1443,train,validation,Mistral-7B-Instruct-v0.1,2,case_ce21aa4f5ac7de13,0,True,,42,1
1401,1443,train,validation,Mistral-7B-Instruct-v0.3,3,case_9661b2b69cf4ef26,1,True,,42,0
1401,1444,train,validation,Llama-2-7b-chat-hf,0,case_dd1878adbbc0d49e,1,True,,42,0
1401,1444,train,validation,Llama-3.1-8B-Instruct,1,case_8f8a066a09d221dc,1,True,,42,0
1401,1444,train,validation,Mistral-7B-Instruct-v0.1,2,case_28bc1faa2fdda86a,0,True,,42,1
1401,1444,train,validation,Mistral-7B-Instruct-v0.3,3,case_633ac14d8f9a5fb8,1,True,,42,0
1983,1468,train,validation,Llama-2-7b-chat-hf,0,case_6f71a6f7c641400e,1,True,,42,0
1983,1468,train,validation,Llama-3.1-8B-Instruct,1,case_a6718fdb55f7daec,1,True,,42,0
1983,1468,train,validation,Mistral-7B-Instruct-v0.1,2,case_534e4c2b1682a7fe,0,True,,42,1
1983,1468,train,validation,Mistral-7B-Instruct-v0.3,3,case_01ae2480be0879f3,1,True,,42,0
1983,1469,train,validation,Llama-2-7b-chat-hf,0,case_97ac79c3235ecddc,0,True,,42,1
1983,1469,train,validation,Llama-3.1-8B-Instruct,1,case_aa387f0c4dfc1bf7,1,True,,42,0
1983,1469,train,validation,Mistral-7B-Instruct-v0.1,2,case_d7baafa9f70448b2,0,True,,42,1
1983,1469,train,validation,Mistral-7B-Instruct-v0.3,3,case_dadac348d41cef19,1,True,,42,0
300,1472,train,validation,Llama-2-7b-chat-hf,0,case_87850af38dc3b6c3,0,True,,42,1
300,1472,train,validation,Llama-3.1-8B-Instruct,1,case_76ed67c436a539a4,1,True,,42,0
300,1472,train,validation,Mistral-7B-Instruct-v0.1,2,case_9765a405485cb576,0,True,,42,1
300,1472,train,validation,Mistral-7B-Instruct-v0.3,3,case_f27d29c6bdc6b857,1,True,,42,0
300,1473,train,validation,Llama-2-7b-chat-hf,0,case_a93aafb848ab3abc,1,True,,42,0
300,1473,train,validation,Llama-3.1-8B-Instruct,1,case_8718622581c8fa60,0,True,,42,2
300,1473,train,validation,Mistral-7B-Instruct-v0.1,2,case_4a3a418349a758d1,1,True,,42,0
300,1473,train,validation,Mistral-7B-Instruct-v0.3,3,case_665ae1a6a4ff5d01,1,True,,42,0
2022,1474,train,validation,Llama-2-7b-chat-hf,0,case_372e24aac1a09b2a,1,True,,42,0
2022,1474,train,validation,Llama-3.1-8B-Instruct,1,case_3fbe05c9dc3ab7a9,1,True,,42,0
2022,1474,train,validation,Mistral-7B-Instruct-v0.1,2,case_c8ae80642b87f87b,1,True,,42,0
2022,1474,train,validation,Mistral-7B-Instruct-v0.3,3,case_72c33ed988681f90,1,True,,42,0
2022,1475,train,validation,Llama-2-7b-chat-hf,0,case_99852e64d3918bfc,0,True,,42,1
2022,1475,train,validation,Llama-3.1-8B-Instruct,1,case_921e735b2f92a701,1,True,,42,0
2022,1475,train,validation,Mistral-7B-Instruct-v0.1,2,case_cddcb7d5bc5b12a6,0,True,,42,1
2022,1475,train,validation,Mistral-7B-Instruct-v0.3,3,case_dc70f2a58ee75599,0,True,,42,1
1772,1478,train,validation,Llama-2-7b-chat-hf,0,case_00a49e68514d4a4f,1,True,,42,0
1772,1478,train,validation,Llama-3.1-8B-Instruct,1,case_e5434bce8e992898,1,True,,42,0
1772,1478,train,validation,Mistral-7B-Instruct-v0.1,2,case_ab057a9ffffb7255,0,True,,42,1
1772,1478,train,validation,Mistral-7B-Instruct-v0.3,3,case_5090f8ac9661e3cf,1,True,,42,0
1772,1479,train,validation,Llama-2-7b-chat-hf,0,case_10d661bd5babbbca,0,True,,42,1
1772,1479,train,validation,Llama-3.1-8B-Instruct,1,case_390e90be5d26d4a7,1,True,,42,0
1772,1479,train,validation,Mistral-7B-Instruct-v0.1,2,case_25e164ebdb30c191,1,True,,42,0
1772,1479,train,validation,Mistral-7B-Instruct-v0.3,3,case_8645e15f1c37bc9a,0,True,,42,1
1213,1490,train,validation,Llama-2-7b-chat-hf,0,case_96be89dbdfe9e7c8,0,True,,42,1
1213,1490,train,validation,Llama-3.1-8B-Instruct,1,case_d70e2ec9ecc2196c,1,True,,42,0
1213,1490,train,validation,Mistral-7B-Instruct-v0.1,2,case_fa5c9f3f018112b2,1,True,,42,0
1213,1490,train,validation,Mistral-7B-Instruct-v0.3,3,case_d0be7e1eae1fe3ea,1,True,,42,0
1213,1491,train,validation,Llama-2-7b-chat-hf,0,case_23fcd9de0babea10,1,True,,42,0
1213,1491,train,validation,Llama-3.1-8B-Instruct,1,case_775eae657f8a9fe2,1,True,,42,0
1213,1491,train,validation,Mistral-7B-Instruct-v0.1,2,case_0df09f994454d127,1,True,,42,0
1213,1491,train,validation,Mistral-7B-Instruct-v0.3,3,case_2693ea5361bd1dbf,1,True,,42,0
282,1494,train,validation,Llama-2-7b-chat-hf,0,case_a3ddaafd9c94e026,0,True,,42,1
282,1494,train,validation,Llama-3.1-8B-Instruct,1,case_c85bd97fe4e92f43,1,True,,42,0
282,1494,train,validation,Mistral-7B-Instruct-v0.1,2,case_390fd0d3d2ca5f7d,1,True,,42,0
282,1494,train,validation,Mistral-7B-Instruct-v0.3,3,case_7b562c06e47978df,0,True,,42,1
282,1495,train,validation,Llama-2-7b-chat-hf,0,case_28342ea509265920,0,True,,42,1
282,1495,train,validation,Llama-3.1-8B-Instruct,1,case_bcbc3d082be75351,1,True,,42,0
282,1495,train,validation,Mistral-7B-Instruct-v0.1,2,case_bc7e90d7a448c629,0,True,,42,1
282,1495,train,validation,Mistral-7B-Instruct-v0.3,3,case_f07e9491a7def000,0,True,,42,1
710,1504,train,validation,Llama-2-7b-chat-hf,0,case_463a416264a7d59a,1,True,,42,0
710,1504,train,validation,Llama-3.1-8B-Instruct,1,case_0d3da28324b8645a,0,True,,42,1
710,1504,train,validation,Mistral-7B-Instruct-v0.1,2,case_d3dbee60ea09ba5c,1,True,,42,0
710,1504,train,validation,Mistral-7B-Instruct-v0.3,3,case_996d276cdf50992c,1,True,,42,0
710,1505,train,validation,Llama-2-7b-chat-hf,0,case_8d078036513288ab,1,True,,42,0
710,1505,train,validation,Llama-3.1-8B-Instruct,1,case_1d623fcd3abb386b,1,True,,42,0
710,1505,train,validation,Mistral-7B-Instruct-v0.1,2,case_98f3e1f9cb3988eb,1,True,,42,0
710,1505,train,validation,Mistral-7B-Instruct-v0.3,3,case_8e8562bc3f1fbe90,1,True,,42,0
773,1510,train,validation,Llama-2-7b-chat-hf,0,case_c6d47cfca4de6d21,1,True,,42,0
773,1510,train,validation,Llama-3.1-8B-Instruct,1,case_f1e02b519e2e9032,1,True,,42,0
773,1510,train,validation,Mistral-7B-Instruct-v0.1,2,case_62eff32d5d926c64,1,True,,42,0
773,1510,train,validation,Mistral-7B-Instruct-v0.3,3,case_cdceaa183f697e25,1,True,,42,0
773,1511,train,validation,Llama-2-7b-chat-hf,0,case_d914f339aa39b651,0,True,,42,1
773,1511,train,validation,Llama-3.1-8B-Instruct,1,case_56ed06f613352f3d,1,True,,42,0
773,1511,train,validation,Mistral-7B-Instruct-v0.1,2,case_ed6c0f4dcbb3b690,1,True,,42,0
773,1511,train,validation,Mistral-7B-Instruct-v0.3,3,case_85439807325f3c28,1,True,,42,0
855,1534,train,validation,Llama-2-7b-chat-hf,0,case_0b6b3b6152da6173,1,True,,42,0
855,1534,train,validation,Llama-3.1-8B-Instruct,1,case_b819d886874a217a,1,True,,42,0
855,1534,train,validation,Mistral-7B-Instruct-v0.1,2,case_286918fde0112521,1,True,,42,0
855,1534,train,validation,Mistral-7B-Instruct-v0.3,3,case_0f2bb556f655809c,1,True,,42,0
855,1535,train,validation,Llama-2-7b-chat-hf,0,case_dc8e5b92d1532b18,0,True,,42,1
855,1535,train,validation,Llama-3.1-8B-Instruct,1,case_c05913ba54179740,1,True,,42,0
855,1535,train,validation,Mistral-7B-Instruct-v0.1,2,case_5eacc067c70e95d9,1,True,,42,0
855,1535,train,validation,Mistral-7B-Instruct-v0.3,3,case_f063e107aa56f647,1,True,,42,0
407,1540,train,validation,Llama-2-7b-chat-hf,0,case_8c03568799ed5176,1,True,,42,0
407,1540,train,validation,Llama-3.1-8B-Instruct,1,case_699c894e5f75fbc4,1,True,,42,0
407,1540,train,validation,Mistral-7B-Instruct-v0.1,2,case_798ce821c546bd05,1,True,,42,0
407,1540,train,validation,Mistral-7B-Instruct-v0.3,3,case_27d89c3230aef6c7,1,True,,42,0
407,1541,train,validation,Llama-2-7b-chat-hf,0,case_31217f24b3db0057,0,True,,42,2
407,1541,train,validation,Llama-3.1-8B-Instruct,1,case_1feceed604d3d3f9,1,True,,42,0
407,1541,train,validation,Mistral-7B-Instruct-v0.1,2,case_724996d5fd4aa789,0,True,,42,1
407,1541,train,validation,Mistral-7B-Instruct-v0.3,3,case_2fb237ed4efc0562,1,True,,42,0
1250,1544,train,validation,Llama-2-7b-chat-hf,0,case_ea790a68a4f81a09,1,True,,42,0
1250,1544,train,validation,Llama-3.1-8B-Instruct,1,case_6759ed4c36896cd0,1,True,,42,0
1250,1544,train,validation,Mistral-7B-Instruct-v0.1,2,case_e18c6962f260dff2,1,True,,42,0
1250,1544,train,validation,Mistral-7B-Instruct-v0.3,3,case_683c307a2720fbaf,1,True,,42,0
2191,1545,train,validation,Llama-2-7b-chat-hf,0,case_d739eb47563af00c,1,True,,42,0
2191,1545,train,validation,Llama-3.1-8B-Instruct,1,case_1b05f2a117108417,1,True,,42,0
2191,1545,train,validation,Mistral-7B-Instruct-v0.1,2,case_8082d9b588b3e9a7,1,True,,42,0
2191,1545,train,validation,Mistral-7B-Instruct-v0.3,3,case_148cc35a487ce229,1,True,,42,0
2191,1546,train,validation,Llama-2-7b-chat-hf,0,case_5aed375062b024e6,0,True,,42,1
2191,1546,train,validation,Llama-3.1-8B-Instruct,1,case_8bf07597b810db79,1,True,,42,0
2191,1546,train,validation,Mistral-7B-Instruct-v0.1,2,case_c8bf13b3fea50b77,0,True,,42,1
2191,1546,train,validation,Mistral-7B-Instruct-v0.3,3,case_7a2e1c01676fbb7b,0,True,,42,3
2037,1557,train,validation,Llama-2-7b-chat-hf,0,case_bcb3a38c3239aca0,0,True,,42,1
2037,1557,train,validation,Llama-3.1-8B-Instruct,1,case_cb6e91aa45aa4c82,1,True,,42,0
2037,1557,train,validation,Mistral-7B-Instruct-v0.1,2,case_47b19fc15a049ae8,0,True,,42,1
2037,1557,train,validation,Mistral-7B-Instruct-v0.3,3,case_e84f11d658e3fb38,1,True,,42,0
2037,1558,train,validation,Llama-2-7b-chat-hf,0,case_cbd2e382269dd9e5,1,True,,42,0
2037,1558,train,validation,Llama-3.1-8B-Instruct,1,case_69b64ea68eda1e2e,1,True,,42,0
2037,1558,train,validation,Mistral-7B-Instruct-v0.1,2,case_786cde3399f6525e,0,True,,42,2
2037,1558,train,validation,Mistral-7B-Instruct-v0.3,3,case_fd4acddf84346f47,0,True,,42,1
1226,1559,train,validation,Llama-2-7b-chat-hf,0,case_d2d4556dba068d29,1,True,,42,0
1226,1559,train,validation,Llama-3.1-8B-Instruct,1,case_891bb3dd6c913907,1,True,,42,0
1226,1559,train,validation,Mistral-7B-Instruct-v0.1,2,case_33c813aa71902198,1,True,,42,0
1226,1559,train,validation,Mistral-7B-Instruct-v0.3,3,case_f6a8ecd4f90bc8b0,1,True,,42,0
1226,1560,train,validation,Llama-2-7b-chat-hf,0,case_fa6831f7a826144c,1,True,,42,0
1226,1560,train,validation,Llama-3.1-8B-Instruct,1,case_a8c6a218732fb36a,0,True,,42,1
1226,1560,train,validation,Mistral-7B-Instruct-v0.1,2,case_0a5253a05c25ae90,1,True,,42,0
1226,1560,train,validation,Mistral-7B-Instruct-v0.3,3,case_6ab3a1900d68ed7a,1,True,,42,0
1107,1567,train,validation,Llama-2-7b-chat-hf,0,case_34371c05510c72e2,1,True,,42,0
1107,1567,train,validation,Llama-3.1-8B-Instruct,1,case_d49abfe8be21c6f2,1,True,,42,0
1107,1567,train,validation,Mistral-7B-Instruct-v0.1,2,case_ed968d76095ec1cc,1,True,,42,0
1107,1567,train,validation,Mistral-7B-Instruct-v0.3,3,case_34611b65ab47efb5,1,True,,42,0
1107,1568,train,validation,Llama-2-7b-chat-hf,0,case_dac2ae6f6cfe5f70,0,True,,42,1
1107,1568,train,validation,Llama-3.1-8B-Instruct,1,case_208a0e113bf991f7,1,True,,42,0
1107,1568,train,validation,Mistral-7B-Instruct-v0.1,2,case_c0e4a6f60fd6602a,0,True,,42,1
1107,1568,train,validation,Mistral-7B-Instruct-v0.3,3,case_f0353b1de9e6f942,1,True,,42,0
2228,1586,train,validation,Llama-2-7b-chat-hf,0,case_d58bace7e1757dd2,0,True,,42,1
2228,1586,train,validation,Llama-3.1-8B-Instruct,1,case_3442ede856e5deb7,1,True,,42,0
2228,1586,train,validation,Mistral-7B-Instruct-v0.1,2,case_f08a4b8156943da2,0,True,,42,1
2228,1586,train,validation,Mistral-7B-Instruct-v0.3,3,case_2dbd96968682bc55,0,True,,42,1
926,1599,train,validation,Llama-2-7b-chat-hf,0,case_eda9a10f29953598,0,True,,42,4
926,1599,train,validation,Llama-3.1-8B-Instruct,1,case_2b576f49a2d639fd,1,True,,42,0
926,1599,train,validation,Mistral-7B-Instruct-v0.1,2,case_a94fcd8daa270068,1,True,,42,0
926,1599,train,validation,Mistral-7B-Instruct-v0.3,3,case_5dcf7a7158c794bd,1,True,,42,0
2298,1640,train,validation,Llama-2-7b-chat-hf,0,case_58c32a3f11a41e7c,1,True,,42,0
2298,1640,train,validation,Llama-3.1-8B-Instruct,1,case_5dc21ecbc33fe351,1,True,,42,0
2298,1640,train,validation,Mistral-7B-Instruct-v0.1,2,case_1ebb594d5b9829ae,1,True,,42,0
2298,1640,train,validation,Mistral-7B-Instruct-v0.3,3,case_e653a25db555881d,1,True,,42,0
2298,1641,train,validation,Llama-2-7b-chat-hf,0,case_113f99905bcfc092,1,True,,42,0
2298,1641,train,validation,Llama-3.1-8B-Instruct,1,case_4df35ac959ef26d4,1,True,,42,0
2298,1641,train,validation,Mistral-7B-Instruct-v0.1,2,case_d9dd673f348541bf,0,True,,42,2
2298,1641,train,validation,Mistral-7B-Instruct-v0.3,3,case_2610542b94063564,1,True,,42,0
2062,1644,train,validation,Llama-2-7b-chat-hf,0,case_fac634b2058f9357,1,True,,42,0
2062,1644,train,validation,Llama-3.1-8B-Instruct,1,case_17577d7204dd671a,1,True,,42,0
2062,1644,train,validation,Mistral-7B-Instruct-v0.1,2,case_2eb877daa9c6368e,1,True,,42,0
2062,1644,train,validation,Mistral-7B-Instruct-v0.3,3,case_cac09acd9253608a,1,True,,42,0
2062,1645,train,validation,Llama-2-7b-chat-hf,0,case_e93cc6e58b786c7b,0,True,,42,1
2062,1645,train,validation,Llama-3.1-8B-Instruct,1,case_8b23f0232a61bb97,1,True,,42,0
2062,1645,train,validation,Mistral-7B-Instruct-v0.1,2,case_685d2b20a419ea04,1,True,,42,0
2062,1645,train,validation,Mistral-7B-Instruct-v0.3,3,case_84d451458b8ee68c,0,True,,42,1
808,1646,train,validation,Llama-2-7b-chat-hf,0,case_fbe0b9839cf074cb,0,True,,42,1
808,1646,train,validation,Llama-3.1-8B-Instruct,1,case_4ac6970cb5d22318,1,True,,42,0
808,1646,train,validation,Mistral-7B-Instruct-v0.1,2,case_b1c65f4f40648781,1,True,,42,0
808,1646,train,validation,Mistral-7B-Instruct-v0.3,3,case_b9721887724acebc,1,True,,42,0
808,1647,train,validation,Llama-2-7b-chat-hf,0,case_a558008e9d0f161b,0,True,,42,2
808,1647,train,validation,Llama-3.1-8B-Instruct,1,case_fe76b322121f764a,0,True,,42,1
808,1647,train,validation,Mistral-7B-Instruct-v0.1,2,case_4f0503e2362f38d8,1,True,,42,0
808,1647,train,validation,Mistral-7B-Instruct-v0.3,3,case_a2b69daa2e8ada37,1,True,,42,0
183,1648,train,validation,Llama-2-7b-chat-hf,0,case_c1dadcbd5fc99795,1,True,,42,0
183,1648,train,validation,Llama-3.1-8B-Instruct,1,case_9ceef133a84ce73c,1,True,,42,0
183,1648,train,validation,Mistral-7B-Instruct-v0.1,2,case_e585807d51f65951,0,True,,42,1
183,1648,train,validation,Mistral-7B-Instruct-v0.3,3,case_2ce354ce82873fb3,0,True,,42,1
183,1649,train,validation,Llama-2-7b-chat-hf,0,case_5b214f8d1fb3ca87,0,True,,42,1
183,1649,train,validation,Llama-3.1-8B-Instruct,1,case_2cc5d89f4c96d5b5,1,True,,42,0
183,1649,train,validation,Mistral-7B-Instruct-v0.1,2,case_4902c83decb5baba,1,True,,42,0
183,1649,train,validation,Mistral-7B-Instruct-v0.3,3,case_8dd4c133e327aad9,1,True,,42,0
1159,1650,train,validation,Llama-2-7b-chat-hf,0,case_1626a6ae70366eaa,1,True,,42,0
1159,1650,train,validation,Llama-3.1-8B-Instruct,1,case_10d61cd76052b052,1,True,,42,0
1159,1650,train,validation,Mistral-7B-Instruct-v0.1,2,case_7c64c3680ad5fb8f,0,True,,42,1
1159,1650,train,validation,Mistral-7B-Instruct-v0.3,3,case_54d59478f8b4a50a,0,True,,42,2
1159,1651,train,validation,Llama-2-7b-chat-hf,0,case_5f7f7ab89965b42f,1,True,,42,0
1159,1651,train,validation,Llama-3.1-8B-Instruct,1,case_944992a117eaeea5,1,True,,42,0
1159,1651,train,validation,Mistral-7B-Instruct-v0.1,2,case_c0c4bd781d6cc749,1,True,,42,0
1159,1651,train,validation,Mistral-7B-Instruct-v0.3,3,case_424a64a11ee18345,1,True,,42,0
439,1654,train,validation,Llama-2-7b-chat-hf,0,case_1d3e35c0ee78ca11,1,True,,42,0
439,1654,train,validation,Llama-3.1-8B-Instruct,1,case_366357e8c44ee7c0,1,True,,42,0
439,1654,train,validation,Mistral-7B-Instruct-v0.1,2,case_32cc3a8523bb6f6a,1,True,,42,0
439,1654,train,validation,Mistral-7B-Instruct-v0.3,3,case_e98a8ddd457ac846,1,True,,42,0
439,1655,train,validation,Llama-2-7b-chat-hf,0,case_e10794eba13b208d,1,True,,42,0
439,1655,train,validation,Llama-3.1-8B-Instruct,1,case_0c5556ee7e134e15,1,True,,42,0
439,1655,train,validation,Mistral-7B-Instruct-v0.1,2,case_ed3798b70aded627,1,True,,42,0
439,1655,train,validation,Mistral-7B-Instruct-v0.3,3,case_1928038edf12dbec,1,True,,42,0
641,1672,train,validation,Llama-2-7b-chat-hf,0,case_f4a1f78032c93302,0,True,,42,6
641,1672,train,validation,Llama-3.1-8B-Instruct,1,case_20885f7e75c526af,1,True,,42,0
641,1672,train,validation,Mistral-7B-Instruct-v0.1,2,case_479d64433fb5188a,1,True,,42,0
641,1672,train,validation,Mistral-7B-Instruct-v0.3,3,case_980c83cc64117bc8,1,True,,42,0
641,1673,train,validation,Llama-2-7b-chat-hf,0,case_a8a5e540ac28968a,0,True,,42,2
641,1673,train,validation,Llama-3.1-8B-Instruct,1,case_1ad89b0683fd2249,1,True,,42,0
641,1673,train,validation,Mistral-7B-Instruct-v0.1,2,case_22276f039c92df01,1,True,,42,0
641,1673,train,validation,Mistral-7B-Instruct-v0.3,3,case_0722da42bd65f03f,1,True,,42,0
434,1721,train,validation,Llama-2-7b-chat-hf,0,case_d0e84f1b09524d26,1,True,,42,0
434,1721,train,validation,Llama-3.1-8B-Instruct,1,case_e0489b9bf9dedb1d,1,True,,42,0
434,1721,train,validation,Mistral-7B-Instruct-v0.1,2,case_8498e37aa551ed9b,1,True,,42,0
434,1721,train,validation,Mistral-7B-Instruct-v0.3,3,case_4e9fa80011cc456a,1,True,,42,0
434,1722,train,validation,Llama-2-7b-chat-hf,0,case_f73df4d2e61ca7ea,0,True,,42,1
434,1722,train,validation,Llama-3.1-8B-Instruct,1,case_76a1a3efefce8cac,1,True,,42,0
434,1722,train,validation,Mistral-7B-Instruct-v0.1,2,case_04d06203b701be37,1,True,,42,0
434,1722,train,validation,Mistral-7B-Instruct-v0.3,3,case_7e726e75f534ba50,1,True,,42,0
93,1731,train,validation,Llama-2-7b-chat-hf,0,case_daeaef41caebb5d2,0,True,,42,2
93,1731,train,validation,Llama-3.1-8B-Instruct,1,case_041a9bfcdd558474,1,True,,42,0
93,1731,train,validation,Mistral-7B-Instruct-v0.1,2,case_1dd899e0deb213db,0,True,,42,1
93,1731,train,validation,Mistral-7B-Instruct-v0.3,3,case_f3b7c26835fa4633,0,True,,42,2
93,1732,train,validation,Llama-2-7b-chat-hf,0,case_8a5880567c346683,0,True,,42,1
93,1732,train,validation,Llama-3.1-8B-Instruct,1,case_bb306303d44c667d,1,True,,42,0
93,1732,train,validation,Mistral-7B-Instruct-v0.1,2,case_6efc942b9706a92c,0,True,,42,1
93,1732,train,validation,Mistral-7B-Instruct-v0.3,3,case_f60fccb69bae1027,1,True,,42,0
486,1741,train,validation,Llama-2-7b-chat-hf,0,case_d80bc750b944b471,0,True,,42,3
486,1741,train,validation,Llama-3.1-8B-Instruct,1,case_7e76fa936a9a0ce6,1,True,,42,0
486,1741,train,validation,Mistral-7B-Instruct-v0.1,2,case_83d56c72b28d17a1,0,True,,42,4
486,1741,train,validation,Mistral-7B-Instruct-v0.3,3,case_01654d39974a239a,0,True,,42,1
486,1742,train,validation,Llama-2-7b-chat-hf,0,case_7889728f1a364912,0,True,,42,4
486,1742,train,validation,Llama-3.1-8B-Instruct,1,case_8af8d85650f0c79d,1,True,,42,0
486,1742,train,validation,Mistral-7B-Instruct-v0.1,2,case_c33d099beb2627de,0,True,,42,1
486,1742,train,validation,Mistral-7B-Instruct-v0.3,3,case_9360509ec629712f,0,True,,42,3
1534,1757,train,validation,Llama-2-7b-chat-hf,0,case_945af2259f6f492a,1,True,,42,0
1534,1757,train,validation,Llama-3.1-8B-Instruct,1,case_24de9d11c5fde8c9,1,True,,42,0
1534,1757,train,validation,Mistral-7B-Instruct-v0.1,2,case_b8a16f50e7d297ad,0,True,,42,2
1534,1757,train,validation,Mistral-7B-Instruct-v0.3,3,case_4c876b5d15b5e2eb,0,True,,42,1
1534,1758,train,validation,Llama-2-7b-chat-hf,0,case_1897b8acd229af21,0,True,,42,2
1534,1758,train,validation,Llama-3.1-8B-Instruct,1,case_580310604f2a8caa,1,True,,42,0
1534,1758,train,validation,Mistral-7B-Instruct-v0.1,2,case_3614315f3346f3c8,0,True,,42,1
1534,1758,train,validation,Mistral-7B-Instruct-v0.3,3,case_284b73d91de35fff,1,True,,42,0
1397,1761,train,validation,Llama-2-7b-chat-hf,0,case_9e9ffeb273646314,1,True,,42,0
1397,1761,train,validation,Llama-3.1-8B-Instruct,1,case_ba9069ba18f3873c,1,True,,42,0
1397,1761,train,validation,Mistral-7B-Instruct-v0.1,2,case_cb4358a05d774177,1,True,,42,0
1397,1761,train,validation,Mistral-7B-Instruct-v0.3,3,case_fa5990aefaad675d,1,True,,42,0
